abilities;0; способности; 
loyalty;0; лояльность; 
lucius;0; Луций; 
luck;0; везение; 
ma'am;0; сударыня; 
mad;0; Сумасшедший; 
madam;0; Госпожа; 
made;0; сделал; 
magic;0; магия; 
magical;0; волшебный; 
mail;0; почта; 
make;0; делать; 
makes;0; марки; 
making;0; изготовление; 
malfoy;0; Малфоя; 
malfoys;0; Малфои; 
man;0; человек; 
manage;0; управлять; 
managed;0; удалось; 
mandragora;0; мандрагора; 
mandrake;0; мандрагора; 
mandrake's;0; мандрагоры; 
mandrakes;0; мандрагоры; 
mangled;0; искромсанный; 
many;0; многие; 
mark;0; отметка; 
marvolo;0; Марволо; 
masons;0; каменщики; 
master;0; мастер; 
match;0; совпадение; 
matchbox;0; коробок спичек; 
matter;0; дело; 
matured;0; созревший; 
may;0; май; 
maybe;0; может быть; 
mcgonagall;0; МакГонагалл; 
mcgonagall's;0; МакГонагалл; 
mean;0; имею в виду; 
means;0; означает; 
meant;0; имел ввиду; 
meantime;0; то время; 
meat;0; мясо; 
meddlesome;0; надоедливый; 
meet;0; встретить; 
meeting;0; встреча; 
member;0; член; 
memories;0; воспоминания; 
memory;0; Память; 
men;0; люди; 
menace;0; угроза; 
mend;0; поправляться; 
mention;0; упомянуть; 
mere;0; всего лишь; 
merlin;0; Мерлин; 
mess;0; беспорядок; 
message;0; сообщение; 
messages;0; Сообщения; 
met;0; встретил; 
middle;0; средний; 
midst;0; среди; 
might;0; мог бы; 
millicent;0; Миллисент; 
mind;0; разум; 
minding;0; помышления; 
minds;0; умов; 
mine;0; мой; 
minerva;0; Минерва; 
minister;0; министр; 
ministry;0; министерство; 
ministry's;0; Министерства; 
minute;0; минут; 
minutes;0; минут; 
mirror;0; зеркало; 
miserable;0; несчастный; 
misleading;0; вводящий в заблуждение; 
miss;0; Мисс; 
missed;0; пропущенный; 
mistaken;0; ошибочный; 
misuse;0; злоупотребление; 
moaning;0; стонать; 
moment;0; момент; 
monster;0; монстр; 
monster's;0; монстра; 
monsters;0; монстры; 
month;0; месяц; 
months;0; месяцы; 
moping;0; хандрить; 
more;0; Больше; 
morning;0; утро; 
most;0; большинство; 
mother;0; мама; 
move;0; переехать; 
movement;0; движение; 
moving;0; перемещение; 
mrs;0; Г-жа; 
much;0; много; 
mudblood;0; грязнокровка; 
mudblood's;0; грязнокровка-х; 
mudbloods;0; Грязнокровки; 
muggle;0; магл; 
muggles;0; магглы; 
mum;0; мама; 
mummy;0; Мама; 
murdered;0; убитый; 
murderer;0; убийца; 
must;0; должен; 
mustn't;0; нельзя; 
myrtle;0; мирт; 
myrtle's;0; мирт-х; 
myself;0; себя; 
name;0; имя; 
named;0; названный; 
names;0; имена; 
nasty;0; противный; 
naturally;0; естественно; 
near;0; возле; 
nearly;0; около; 
neck;0; шея; 
need;0; необходимость; 
needing;0; нуждаясь; 
needs;0; потребности; 
neglecting;0; пренебрегающий; 
nephew;0; племянник; 
never;0; никогда; 
neville;0; Невиль; 
new;0; новый; 
next;0; следующий; 
nice;0; хороший; 
nicely;0; мило; 
nicholas;0; Николай; 
nick;0; Ник; 
night;0; ночь; 
nimbus;0; нимб; 
nine;0;9; 
ninth;0; девятый; 
nip;0; щипок; 
noble;0; благородный; 
nobody;0; никто; 
noise;0; шум; 
non;0; не; 
none;0; никто; 
norris;0; Norris; 
not;0; не; 
note;0; заметка; 
nothing;0; ничего; 
notice;0; уведомление; 
now;0; Теперь; 
oaf;0; уродливый; 
obeys;0; слушается; 
obliviate;0; obliviate; 
obvious;0; очевидный; 
obviously;0; очевидно; 
occasions;0; случаи; 
oculus;0; Oculus; 
odd;0; странный; 
off;0; от; 
offend;0; обижать; 
office;0; офис; 
okay;0; Хорошо; 
old;0; старый; 
olive;0; оливковый; 
once;0; один раз; 
one;0; один; 
one's;0; один это; 
only;0; только; 
open;0; открытый; 
opened;0; открытый; 
opinion;0; мнение; 
opponent;0; противник; 
order;0; заказ; 
original;0; оригинал; 
other;0; Другие; 
others;0; другие; 
otherwise;0; в противном случае; 
our;0; наш; 
ourselves;0; сами; 
out;0; вне; 
outside;0; за пределами; 
over;0; над; 
overtime;0; со временем; 
owing;0; обязанный; 
owl;0; сова; 
own;0; своя; 
page;0; страница; 
pages;0; страницы; 
pain;0; боль; 
painful;0; болезненный; 
pair;0; пара; 
panic;0; паника; 
papers;0; документы; 
pardon;0; помилование; 
parents;0; родители; 
parselmouth;0; змееуст; 
parseltongue;0; змеином; 
part;0; часть; 
particularly;0; в частности; 
password;0; пароль; 
past;0; мимо; 
pay;0; платить; 
paying;0; платеж; 
penetrates;0; проникает внутрь; 
people;0; люди; 
percy;0; Percy; 
perhaps;0; возможно; 
permission;0; разрешение; 
person;0; человек; 
persuasive;0; убедительный; 
peskipiksi;0; peskipiksi; 
pesternomi;0; pesternomi; 
petrified;0; окаменела; 
petrify;0; окаменевать; 
pets;0; домашние питомцы; 
petunia;0; петуния; 
phoenix;0; Феникс; 
phoenixes;0; фениксов; 
physical;0; физическое; 
picture;0; картина; 
pigeon;0; голубь; 
pigging;0; Очистка полости; 
pipes;0; трубы; 
pitch;0; подача; 
pity;0; жалость; 
pixies;0; пикси; 
place;0; место; 
plan;0; план; 
platform;0; Платформа; 
play;0; играть; 
playing;0; играть; 
please;0; пожалуйста; 
pleasure;0; удовольствие; 
plenty;0; много; 
plot;0; сюжет; 
plotting;0; черчения; 
plucked;0; щипковые; 
plumber;0; водопроводчик; 
plumbing;0; водопровод; 
pocket;0; карман; 
point;0; точка; 
points;0; точки; 
polyjuice;0; Оборотный; 
pomfrey;0; Помфри; 
poor;0; бедные; 
possess;0; обладать; 
possibly;0; возможно; 
post;0; после; 
pot;0; горшок; 
potion;0; зелье; 
potions;0; микстур; 
pots;0; горшки; 
potter;0; гончар; 
potter's;0; гончарное; 
pour;0; наливать; 
powder;0; порошок; 
power;0; мощность; 
powerful;0; мощный; 
powers;0; полномочия; 
practice;0; практика; 
prefect;0; префект; 
prepared;0; подготовленный; 
present;0; настоящее время; 
presented;0; представленный; 
presents;0; подарки; 
preserved;0; сохраняется; 
preserving;0; сохранение; 
presume;0; предполагать; 
pretending;0; претендующий; 
pretty;0; Симпатичная; 
prison;0; тюрьма; 
prizes;0; призы; 
proceed;0; продолжить; 
process;0; обработать; 
professor;0; профессор; 
program;0; программа; 
promise;0; обещание; 
proof;0; доказательство; 
proper;0; правильный; 
properly;0; должным образом; 
properties;0; свойства; 
prophet;0; пророк; 
protect;0; защищать; 
protection;0; защита; 
proud;0; гордый; 
prove;0; доказывать; 
proven;0; доказанный; 
provoke;0; провоцировать; 
prudent;0; предусмотрительный; 
published;0; опубликованный; 
pull;0; вытащить; 
pumpkin;0; тыква; 
punch;0; перфоратор; 
punish;0; наказать; 
punishment;0; наказание; 
purchase;0; покупка; 
pure;0; чистый; 
purely;0; чисто; 
purge;0; чистка; 
put;0; положил; 
python;0; питон; 
qualities;0; качества; 
question;0; вопрос; 
quick;0; быстро; 
quicker;0; быстрее; 
quickly;0; быстро; 
quidditch;0; квиддичу; 
quiet;0; тихо; 
quite;0; довольно; 
raids;0; рейды; 
raised;0; поднятый; 
rate;0; ставка; 
rather;0; скорее; 
ravenclaw;0; Равенкло; 
ravenclaws;0; рейвенкловцы; 
read;0; читать; 
reading;0; чтение; 
ready;0; готов; 
real;0; реальный; 
realize;0; понимать; 
realized;0; понял; 
really;0; действительно; 
reason;0; причина; 
reborn;0; возродиться; 
recall;0; отзыв; 
receive;0; Получать; 
recent;0; недавний; 
recommend;0; рекомендовать; 
record;0; запись; 
red;0; красный; 
reflection;0; отражение; 
regrets;0; сожаления; 
regrowing;0; Regrowing; 
relax;0; расслабиться; 
release;0; выпуск; 
remain;0; оставаться; 
remarkable;0; замечательный; 
remember;0; запомнить; 
remembers;0; помнит; 
removal;0; удаление; 
reparo;0; Reparo; 
repay;0; погашать; 
repeat;0; повторение; 
repellent;0; отталкивающий; 
replacing;0; замена; 
report;0; доклад; 
rescuing;0; спасающий; 
resourcefulness;0; находчивость; 
responsible;0; ответственность; 
rest;0; отдых; 
rested;0; отдохнувший; 
restriction;0; ограничение; 
return;0; вернуть; 
returned;0; возвращенный; 
revive;0; возрождать; 
rictusempra;0; Rictusempra; 
rid;0; избавиться; 
riddle;0; загадка; 
riddle's;0; Риддла; 
ridiculous;0; смешной; 
right;0; правильно; 
rip;0; Покойся с миром; 
ripping;0; потрясающий; 
risked;0; рисковала; 
risky;0; рискованный; 
roam;0; странствовать; 
robes;0; одежды; 
rock;0; камень; 
rogue;0; Изгой; 
ron;0; рон; 
ron's;0; Рону; 
ronald;0; Рональд; 
room;0; комната; 
room's;0; номера; 
rooms;0; номера; 
root;0; корень; 
rotten;0; гнилой; 
rough;0; грубый; 
round;0; круглый; 
rowena;0; Ровена; 
rubber;0; ластик; 
rubbish;0; мусор; 
ruddy;0; румяный; 
rude;0; грубый; 
ruined;0; разрушенный; 
ruining;0; губить; 
rules;0; правила; 
rumors;0; слухи; 
running;0; Бег; 
safe;0; безопасно; 
said;0; сказал; 
saint;0; святой; 
salazar;0; Салазар; 
same;0; одна и та же; 
save;0; спасти; 
saw;0; увидел; 
say;0; сказать; 
saying;0; поговорка; 
scabbers;0; Scabbers; 
scar;0; шрам; 
scare;0; попугать; 
scared;0; испуганный; 
scarhead;0; scarhead; 
schedule;0; график; 
school;0; школа; 
school's;0; школы; 
scott;0; Скот; 
scream;0; орать; 
scum;0; сволочь; 
sealed;0; запечатанный; 
searched;0; поиск; 
seat;0; сиденье; 
second;0; второй; 
secondhand;0; подержанный; 
secret;0; секрет; 
secrets;0; секреты; 
see;0; видеть; 
seedlings;0; рассада; 
seeing;0; видя; 
seeker;0; ищущий; 
seemed;0; казалось; 
seen;0; видели; 
selective;0; селективный; 
self;0; сам; 
send;0; Отправить; 
sending;0; отправка; 
sends;0; посылает; 
senior;0; старшая; 
sense;0; смысл; 
sensitive;0; чувствительный; 
sent;0; послал; 
sentiments;0; настроения; 
serious;0; серьезный; 
seriousness;0; серьезность; 
serpensortia;0; Serpensortia; 
serpent;0; змей; 
serpent's;0; Змеи; 
servant;0; служащий; 
serve;0; обслуживать; 
serves;0; служит; 
services;0; Сервисы; 
set;0; задавать; 
setting;0; установка; 
settled;0; решен; 
seven;0; семь; 
several;0; несколько; 
severe;0; серьезный; 
severus;0; Severus; 
shall;0; должен; 
share;0; доля; 
sharply;0; резко; 
she;0; она; 
she's;0; она; 
shed;0; сарай; 
sherbet;0; шербет; 
shift;0; сдвиг; 
shock;0; шок; 
short;0; короткая; 
shortly;0; вскоре; 
should;0; должен; 
shouldn't;0; не должен; 
show;0; показать; 
shown;0; показанный; 
shows;0; шоу; 
shush;0; зашикать; 
sick;0; больной; 
sight;0; взгляд; 
sign;0; знак; 
signatures;0; подписи; 
signed;0; подписанный; 
silence;0; тишина; 
silly;0; глупый; 
similarities;0; сходство; 
simple;0; просто; 
simplest;0; самый простой; 
simply;0; просто; 
since;0; поскольку; 
sink;0; раковина; 
sir;0; сэр; 
sister;0; сестра; 
sit;0; сидеть; 
sitting;0; сидящий; 
skeleton;0; скелет; 
skills;0; навыки; 
skulking;0; прячась; 
slaughtered;0; забивают; 
sleeping;0; спать; 
slipped;0; проскользнул; 
slug;0; слизень; 
slugs;0; слизни; 
slytherin;0; слизеринец; 
slytherin's;0; Слизерина; 
smarter;0; умнее; 
smell;0; запах; 
smile;0; улыбка; 
smiling;0; улыбается; 
snake;0; змея; 
snakes;0; змеи; 
snakeskin;0; змеиная кожа; 
snape;0; Снейпу; 
snatched;0; выхватила; 
snitch;0; осведомитель; 
sock;0; носок; 
soil;0; почва; 
sold;0; продан; 
sole;0; единственный; 
solved;0; решена; 
some;0; некоторые; 
somebody;0; кто-то; 
someone;0; кто то; 
something;0; что нибудь; 
sometimes;0; иногда; 
somewhere;0; где-то; 
songbird;0; певунья; 
sons;0; сыновья; 
soon;0; скоро; 
sorcerer;0; колдун; 
sorry;0; Прости; 
sort;0; Сортировать; 
sorting;0; сортировка; 
sound;0; звук; 
sounded;0; звучало; 
sounds;0; звуки; 
spared;0; запасной; 
speak;0; говорить; 
speaking;0; Говорящий; 
special;0; особый; 
specialist's;0; специалиста; 
spell;0; орфографии; 
spells;0; заклинания; 
spend;0; проводить; 
spent;0; потраченный; 
spiders;0; пауки; 
spoke;0; говорил; 
spoken;0; разговорный; 
spooky;0; ужасный; 
sportingly;0; рисково; 
spot;0; место; 
spread;0; распространение; 
sprinkling;0; дождевание; 
sprout;0; росток; 
staff;0; сотрудники; 
stand;0; стоять; 
start;0; Начало; 
starving;0; голодающий; 
state;0; государство; 
statum;0; statum; 
stay;0; оставаться; 
steal;0; украсть; 
step;0; шаг; 
stepped;0; ступенчатый; 
stew;0; тушеное мясо; 
sticky;0; липкий; 
still;0; все еще; 
stomach;0; желудок; 
stomachache;0; боль в животе; 
stop;0; стоп; 
stopped;0; остановился; 
stops;0; упоры; 
story;0; история; 
straight;0; Прямо; 
straightaway;0; сразу; 
strange;0; странный; 
strangers;0; незнакомцы; 
strangle;0; придушить; 
stronger;0; сильнее; 
strongly;0; сильно; 
student;0; студент; 
students;0; студенты; 
study;0; изучение; 
stuff;0; материал; 
successfully;0; успешно; 
such;0; такие; 
sufficient;0; достаточно; 
suggest;0; предлагать; 
suggestion;0; предложение; 
summer;0; лето; 
summon;0; вызывать; 
suppose;0; предполагать; 
sure;0; конечно; 
surely;0; конечно; 
surprised;0; удивленный; 
surrey;0; легкий двухместный экипаж; 
suspend;0; приостановить; 
suspension;0; подвеска; 
suspicious;0; подозрительный; 
sway;0; раскачивание; 
swear;0; клянусь; 
sweaty;0; потный; 
symbol;0; символ; 
table;0; Таблица; 
tail;0; хвост; 
take;0; принимать; 
taken;0; взятый; 
taking;0; принятие; 
talent;0; талант; 
talk;0; говорить; 
talking;0; говорящий; 
tampered;0; подделан; 
target;0; цель; 
tatty;0; оборванный; 
taught;0; учил; 
tea;0; чай; 
teach;0; учат; 
teacher;0; учитель; 
teachers;0; учителей; 
team;0; команда; 
teammates;0; товарищи по команде; 
tears;0; слезы; 
teasing;0; поддразнивания; 
tell;0; рассказать; 
telling;0; говоря; 
temporarily;0; временно; 
ten;0;10; 
term;0; срок; 
terrible;0; ужасный; 
test;0; контрольная работа; 
than;0; чем; 
thank;0; спасибо; 
thankful;0; благодарный; 
thanks;0; благодаря; 
that;0; что; 
that'll;0; что будет; 
that's;0; это; 
the;0; ;
their;0; их; 
them;0; их; 
then;0; тогда; 
there;0; там; 
there'll;0; там будет; 
there's;0; есть; 
therefore;0; следовательно; 
these;0; эти; 
they;0; Oни; 
they'd;0; они; 
they'll;0; они будут; 
they're;0; они; 
they've;0; они имеют; 
thick;0; толстый; 
thing;0; вещь; 
things;0; вещи; 
think;0; думать; 
thinking;0; мышление; 
thinks;0; думает; 
third;0; в третьих; 
this;0; это; 
those;0; те; 
though;0; хоть; 
thought;0; думал; 
thousand;0; тысяча; 
threatening;0; угрожающий; 
threats;0; угрозы; 
three;0; три; 
threw;0; бросил; 
through;0; через; 
throw;0; бросать; 
throws;0; бросает; 
tight;0; в обтяжку; 
till;0; до; 
time;0; время; 
times;0; раз; 
today;0; Cегодня; 
toe;0; палец; 
together;0; вместе; 
toilet;0; туалет; 
told;0; сказал; 
tom;0; Том; 
tomorrow;0; завтра; 
tonight;0; сегодня ночью; 
too;0; слишком; 
took;0; взял; 
top;0; Вверх; 
touch;0; потрогать; 
touched;0; прикоснулся; 
tower;0; башня; 
tragically;0; трагически; 
train;0; поезд; 
training;0; обучение; 
trance;0; транс; 
transferred;0; переданы; 
transform;0; преобразование; 
transformations;0; преобразования; 
transforming;0; превращение; 
traveled;0; путешествовал; 
traveler;0; путешественник; 
treat;0; рассматривать; 
treated;0; обрабатывали; 
tree;0; дерево; 
trick;0; трюк; 
tricky;0; запутанный; 
tried;0; пытался; 
triumphed;0; восторжествовал; 
trolley;0; тележка; 
trouble;0; беда; 
troubling;0; беспокойство; 
true;0; правда; 
truly;0; действительно; 
trunk;0; хобот; 
trust;0; доверять; 
truth;0; правда; 
try;0; пытаться; 
trying;0; пытаясь; 
tuck;0; складка; 
turn;0; очередь; 
turns;0; витки; 
two;0; два; 
ugly;0; уродливый; 
unable;0; не в состоянии; 
unavoidable;0; неизбежный; 
uncle;0; дядя; 
under;0; под; 
underage;0; несовершеннолетний; 
understand;0; Понимаю; 
understands;0; понимает; 
understood;0; понимать; 
unfortunate;0; несчастный; 
unfriendly;0; недружественный; 
uniforms;0; униформа; 
unleash;0; развязать; 
unless;0; если; 
unlike;0; В отличие от; 
unlocked;0; разблокирована; 
unlucky;0; несчастливый; 
until;0; до; 
unworthy;0; недостойный; 
upsets;0; расстраивает; 
upstairs;0; вверх по лестнице; 
urgent;0; срочный; 
use;0; использование; 
used;0; используемый; 
useless;0; бесполезный; 
using;0; с помощью; 
usually;0; как правило; 
vacant;0; вакантный; 
venom;0; яд; 
vera;0; вера; 
vermin;0; вредители; 
vernon;0; Vernon; 
verto;0; VERTO; 
very;0; очень; 
view;0; Посмотреть; 
vipera;0; Vipera; 
visit;0; посещение; 
voice;0; голос; 
voices;0; голоса; 
voldemort;0; Волдеморт; 
voldemort's;0; Волдеморт; 
volunteer;0; доброволец; 
wait;0; Подождите; 
waiting;0; ожидание; 
wake;0; будить; 
wall;0; стена; 
walls;0; стены; 
wand;0; палочка; 
wandering;0; блуждающий; 
wanders;0; блуждает; 
wands;0; палочки; 
want;0; хотеть; 
wanted;0; разыскивается; 
wants;0; хочет; 
warm;0; тепло; 
warn;0; предупреждать; 
warned;0; предупреждала; 
warning;0; предупреждение; 
was;0; был; 
wasn't;0; не было; 
wasting;0; тратить; 
watch;0; смотреть; 
water;0; воды; 
way;0; путь; 
we'd;0; мы б; 
we'll;0; Что ж; 
we're;0; мы; 
we've;0; мы в; 
weaker;0; слабее; 
wear;0; носить; 
wearing;0; носить; 
weasley;0; Уизли; 
weasley's;0; Уизли; 
weasleys;0; Уизли; 
wee;0; крошечный; 
week;0; неделю; 
weekly's;0; еженедельника; 
weeks;0; недель; 
welcome;0; добро пожаловать; 
welfare;0; благосостояние; 
well;0; Что ж; 
went;0; отправился; 
were;0; мы; 
weren't;0; не было; 
what;0; какие; 
what's;0; какой; 
whatever;0; без разницы; 
when;0; когда; 
where;0; где; 
where's;0; где; 
which;0; который; 
while;0; в то время как; 
whilst;0; в то время как; 
who;0; кто; 
who's;0; кто; 
whoever;0; кто бы ни; 
whole;0; все; 
whomping;0; whomping; 
whose;0; чья; 
why;0; Зачем; 
wicked;0; злой; 
will;0; будем; 
willingly;0; охотно; 
willow;0; ива; 
window;0; окно; 
wing;0; крыло; 
wingardium;0; Wingardium; 
winner;0; победитель; 
wins;0; победы; 
wise;0; мудрый; 
wish;0; желание; 
wished;0; пожелал; 
witch;0; ведьма; 
witchcraft;0; колдовство; 
witches;0; ведьмы; 
with;0; с; 
within;0; в; 
without;0; без; 
wizard;0; волшебник; 
wizarding;0; волшебников; 
wizardkind;0; wizardkind; 
wizardry;0; колдовство; 
wizards;0; волшебники; 
won't;0; не будет; 
wonder;0; задаваться вопросом; 
wonderful;0; замечательно; 
wondering;0; интересно; 
wonders;0; чудеса; 
wood;0; дерево; 
word;0; слово; 
words;0; слова; 
work;0; Работа; 
worked;0; работал; 
working;0; за работой; 
works;0; работает; 
world;0; Мир; 
worried;0; волновался; 
worry;0; беспокоиться; 
worse;0; хуже; 
worst;0; наихудший; 
would;0; бы; 
wouldn't;0; не будет; 
wow;0; Вау; 
write;0; записывать; 
writing;0; письмо; 
written;0; написано; 
wrong;0; неправильно; 
wrote;0; писал; 
yeah;0; Да; 
year;0; год; 
years;0; лет; 
yellow;0; желтый; 
yep;0; Ага; 
yes;0; да; 
yesterday;0; вчера; 
yet;0; все же; 
you;0; вы; 
you'd;0; вы бы; 
you'll;0; Вы будете; 
you're;0; Вы; 
you've;0; вы имеете; 
young;0; молодой; 
youngsters;0; молодежь; 
your;0; ваш; 
yours;0; ваш; 
yourself;0; сам; 
yourselves;0; себя; 
yuck;0; дрянь; 
zoo;0; зоопарк; 
